date,open_interest,funding_rate
2026-08-23 06:00:00+00:00,7925042.34,0.0001
2026-08-23 07:00:00+00:00,7895501.0,0.0001
2026-08-23 08:00:00+00:00,7873250.61,0.0001
2026-08-23 09:00:00+00:00,7896035.64,0.0001
2026-08-23 10:00:00+00:00,7903246.81,0.0001
2026-08-23 11:00:00+00:00,7890438.5,0.0001
2026-08-23 12:00:00+00:00,7912695.85,0.0001
2026-08-23 13:00:00+00:00,7905775.4,0.0001
2026-08-23 14:00:00+00:00,7910499.15,0.0001
2026-08-23 15:00:00+00:00,7783318.05,0.0001
2026-08-23 16:00:00+00:00,7859366.16,0.0001
2026-08-23 17:00:00+00:00,7868439.23,0.0001
2026-08-23 18:00:00+00:00,7874685.34,0.0001
2026-08-23 19:00:00+00:00,7902135.74,0.0001
2026-08-23 20:00:00+00:00,7919658.32,0.0001
2026-08-23 21:00:00+00:00,7919568.2,0.0001
2026-08-23 22:00:00+00:00,7850813.88,0.0001
2026-08-23 23:00:00+00:00,7843900.27,0.0001
2026-08-24 00:00:00+00:00,7835747.15,0.0001
2026-08-24 01:00:00+00:00,7839149.1,0.0001
2026-08-24 02:00:00+00:00,7865849.6,0.0001
2026-08-24 03:00:00+00:00,7873818.22,0.0001
2026-08-24 04:00:00+00:00,7890798.68,0.0001
2026-08-24 05:00:00+00:00,7875778.07,0.0001
2026-08-24 06:00:00+00:00,7845668.69,0.0001
2026-08-24 07:00:00+00:00,7840363.59,0.0001
2026-08-24 08:00:00+00:00,7865652.41,0.0001
2026-08-24 09:00:00+00:00,7927957.66,0.0001
2026-08-24 10:00:00+00:00,7924336.62,0.0001
2026-08-24 11:00:00+00:00,7900281.76,0.0001
2026-08-24 12:00:00+00:00,7856313.02,0.0001
2026-08-24 13:00:00+00:00,7988317.91,0.0001
2026-08-24 14:00:00+00:00,8034193.99,0.0001
2026-08-24 15:00:00+00:00,8023558.27,0.0001
2026-08-24 16:00:00+00:00,7968136.07,0.0001
2026-08-24 17:00:00+00:00,7880192.78,0.0001
2026-08-24 18:00:00+00:00,7905976.76,0.0001
2026-08-24 19:00:00+00:00,7898555.3,0.0001
2026-08-24 20:00:00+00:00,7894120.82,0.0001
2026-08-24 21:00:00+00:00,7917474.13,0.0001
2026-08-24 22:00:00+00:00,7892245.27,0.0001
2026-08-24 23:00:00+00:00,7971122.3,0.0001
2026-08-25 00:00:00+00:00,8111290.12,0.0001
2026-08-25 01:00:00+00:00,8240886.82,0.0001
2026-08-25 02:00:00+00:00,8265833.32,0.0001
2026-08-25 03:00:00+00:00,8280172.98,0.0001
2026-08-25 04:00:00+00:00,8336301.51,0.0001
2026-08-25 05:00:00+00:00,8304312.7,0.0001
2026-08-25 06:00:00+00:00,8327612.74,0.0001
2026-08-25 07:00:00+00:00,8207414.75,0.0001
2026-08-25 08:00:00+00:00,8156159.63,0.0001
2026-08-25 09:00:00+00:00,8161691.69,0.0001
2026-08-25 10:00:00+00:00,8150093.2,0.0001
2026-08-25 11:00:00+00:00,8233890.94,0.0001
2026-08-25 12:00:00+00:00,8197788.28,0.0001
2026-08-25 13:00:00+00:00,8276392.01,0.0001
2026-08-25 14:00:00+00:00,8372183.02,0.0001
2026-08-25 15:00:00+00:00,8369026.87,0.0001
2026-08-25 16:00:00+00:00,8373706.08,0.0001
2026-08-25 17:00:00+00:00,8336109.46,0.0001
2026-08-25 18:00:00+00:00,8344007.66,0.0001
2026-08-25 19:00:00+00:00,8337497.37,0.0001
2026-08-25 20:00:00+00:00,8340395.1,0.0001
2026-08-25 21:00:00+00:00,8289193.9,5.433e-05
2026-08-25 22:00:00+00:00,8247751.41,5.433e-05
2026-08-25 23:00:00+00:00,8270897.56,5.433e-05
2026-08-26 00:00:00+00:00,8239535.91,5.433e-05
2026-08-26 01:00:00+00:00,8256315.46,5.433e-05
2026-08-26 02:00:00+00:00,8236048.78,5.433e-05
2026-08-26 03:00:00+00:00,8234511.34,5.433e-05
2026-08-26 04:00:00+00:00,8236742.15,5.433e-05
2026-08-26 05:00:00+00:00,8240272.76,6.042e-05
2026-08-26 06:00:00+00:00,8253985.06,6.042e-05
2026-08-26 07:00:00+00:00,8234005.68,6.042e-05
2026-08-26 08:00:00+00:00,8263779.55,6.042e-05
2026-08-26 09:00:00+00:00,8271446.06,6.042e-05
2026-08-26 10:00:00+00:00,8279698.22,6.042e-05
2026-08-26 11:00:00+00:00,8216004.41,6.042e-05
2026-08-26 12:00:00+00:00,8233796.29,6.042e-05
2026-08-26 13:00:00+00:00,8229715.49,3.48e-05
2026-08-26 14:00:00+00:00,8274399.72,3.48e-05
2026-08-26 15:00:00+00:00,8307094.68,3.48e-05
2026-08-26 16:00:00+00:00,8294039.09,3.48e-05
2026-08-26 17:00:00+00:00,8312987.29,3.48e-05
2026-08-26 18:00:00+00:00,8253971.44,3.48e-05
2026-08-26 19:00:00+00:00,8254534.83,3.48e-05
2026-08-26 20:00:00+00:00,8245101.06,3.48e-05
2026-08-26 21:00:00+00:00,8241130.7,0.0001
2026-08-26 22:00:00+00:00,8237219.3,0.0001
2026-08-26 23:00:00+00:00,8159591.44,0.0001
2026-08-27 00:00:00+00:00,8328645.61,0.0001
2026-08-27 01:00:00+00:00,8309125.37,0.0001
2026-08-27 02:00:00+00:00,8327932.75,0.0001
2026-08-27 03:00:00+00:00,8341288.99,0.0001
2026-08-27 04:00:00+00:00,8389832.14,0.0001
2026-08-27 05:00:00+00:00,8361931.72,0.0001
