,date,priceSol,coin,priceBTC,Coin
1258,21/02/2025,168.8916321,solana,96125.54688,bitcoin
1259,22/02/2025,172.1628571,solana,96577.75781,bitcoin
1260,23/02/2025,168.0381165,solana,96273.92188,bitcoin
1261,24/02/2025,141.9894867,solana,91418.17188,bitcoin
1262,25/02/2025,144.1077576,solana,88736.17188,bitcoin
1263,26/02/2025,134.8313293,solana,84347.02344,bitcoin
1264,27/02/2025,137.6208038,solana,84704.22656,bitcoin
1265,28/02/2025,148.030014,solana,84373.00781,bitcoin
1266,01/03/2025,143.675705,solana,86031.91406,bitcoin
1267,02/03/2025,178.4954987,solana,94248.35156,bitcoin
1268,03/03/2025,142.0210876,solana,86065.67188,bitcoin
1269,04/03/2025,144.9165802,solana,87222.19531,bitcoin
1270,05/03/2025,146.2673035,solana,90623.5625,bitcoin
1271,06/03/2025,143.3552246,solana,89961.72656,bitcoin
1272,07/03/2025,139.209137,solana,86742.67188,bitcoin
1273,08/03/2025,136.9420776,solana,86154.59375,bitcoin
1274,09/03/2025,126.4354324,solana,80601.03906,bitcoin
1275,10/03/2025,118.291748,solana,78532,bitcoin
1276,11/03/2025,125.2639465,solana,82862.21094,bitcoin
1277,12/03/2025,126.5832443,solana,83722.35938,bitcoin
1278,13/03/2025,123.2861481,solana,81066.70313,bitcoin
1279,14/03/2025,133.3144836,solana,83969.10156,bitcoin
1280,15/03/2025,135.9125366,solana,84343.10938,bitcoin
1281,16/03/2025,125.9881058,solana,82579.6875,bitcoin
1282,17/03/2025,128.1637115,solana,84075.6875,bitcoin
1283,18/03/2025,125.3126984,solana,82718.5,bitcoin
1284,19/03/2025,135.5725098,solana,86854.22656,bitcoin
1285,20/03/2025,127.4971848,solana,84167.19531,bitcoin
1286,21/03/2025,128.4303131,solana,84043.24219,bitcoin
1287,22/03/2025,128.4849854,solana,83832.48438,bitcoin
1288,23/03/2025,132.5993195,solana,86054.375,bitcoin
1289,24/03/2025,140.869278,solana,87498.91406,bitcoin
1290,25/03/2025,143.8170776,solana,87471.70313,bitcoin
1291,26/03/2025,137.2885742,solana,86900.88281,bitcoin
1292,27/03/2025,138.3473816,solana,87177.10156,bitcoin
1293,28/03/2025,129.4231567,solana,84353.14844,bitcoin
1294,29/03/2025,124.5876465,solana,82597.58594,bitcoin
1295,30/03/2025,124.6426315,solana,82334.52344,bitcoin
1296,31/03/2025,124.6941299,solana,82548.91406,bitcoin
1297,01/04/2025,126.6823807,solana,85169.17188,bitcoin
1298,02/04/2025,117.7576294,solana,82485.71094,bitcoin
1299,03/04/2025,117.0614548,solana,83102.82813,bitcoin
1300,04/04/2025,122.7868805,solana,83843.80469,bitcoin
1301,05/04/2025,120.2589951,solana,83504.79688,bitcoin
1302,06/04/2025,105.7120132,solana,78214.48438,bitcoin
1303,07/04/2025,106.9027786,solana,79235.33594,bitcoin
1304,08/04/2025,105.5121918,solana,76271.95313,bitcoin
1305,09/04/2025,119.0575409,solana,82573.95313,bitcoin
1306,10/04/2025,112.8039246,solana,79626.14063,bitcoin
1307,11/04/2025,121.5323792,solana,83404.83594,bitcoin
1308,12/04/2025,132.2605591,solana,85287.10938,bitcoin
1309,13/04/2025,128.5807953,solana,83684.97656,bitcoin
1310,14/04/2025,129.310379,solana,84542.39063,bitcoin
1311,15/04/2025,126.2631302,solana,83668.99219,bitcoin
1312,16/04/2025,131.4496918,solana,84033.86719,bitcoin
1313,17/04/2025,134.6987457,solana,84895.75,bitcoin
1314,18/04/2025,134.0735016,solana,84450.80469,bitcoin
1315,19/04/2025,139.7502594,solana,85063.41406,bitcoin
1316,20/04/2025,137.7745972,solana,85174.30469,bitcoin
1317,21/04/2025,136.7043915,solana,87518.90625,bitcoin
1318,22/04/2025,148.7394104,solana,93441.89063,bitcoin
1319,23/04/2025,151.1527252,solana,93699.10938,bitcoin
1320,24/04/2025,152.3036346,solana,93943.79688,bitcoin
1321,25/04/2025,150.9150085,solana,94720.5,bitcoin
1322,26/04/2025,149.2893677,solana,94646.92969,bitcoin
1323,27/04/2025,148.2458344,solana,93754.84375,bitcoin
1324,28/04/2025,147.8099365,solana,94978.75,bitcoin
1325,29/04/2025,146.4278717,solana,94284.78906,bitcoin
1326,30/04/2025,147.6432037,solana,94207.3125,bitcoin
1327,01/05/2025,150.8465881,solana,96492.33594,bitcoin
1328,02/05/2025,148.0500336,solana,96910.07031,bitcoin
1329,03/05/2025,146.796051,solana,95891.79688,bitcoin
1330,04/05/2025,143.9830627,solana,94315.97656,bitcoin
1331,05/05/2025,146.69664,solana,94748.05469,bitcoin
1332,06/05/2025,146.7664032,solana,96802.47656,bitcoin
1333,07/05/2025,147.2137451,solana,97032.32031,bitcoin
1334,08/05/2025,163.9607849,solana,103241.4609,bitcoin
1335,09/05/2025,172.8282776,solana,102970.8516,bitcoin
1336,10/05/2025,177.6218109,solana,104696.3281,bitcoin
1337,11/05/2025,173.0264587,solana,104106.3594,bitcoin
1338,12/05/2025,174.2478943,solana,102812.9531,bitcoin
1339,13/05/2025,184.0062561,solana,104169.8125,bitcoin
1340,14/05/2025,176.7092285,solana,103539.4141,bitcoin
1341,15/05/2025,169.0099945,solana,103744.6406,bitcoin
1342,16/05/2025,167.3339539,solana,103489.2891,bitcoin
1343,17/05/2025,165.9308319,solana,103191.0859,bitcoin
1344,18/05/2025,173.8987122,solana,106446.0078,bitcoin
1345,19/05/2025,166.8642273,solana,105606.1797,bitcoin
1346,20/05/2025,168.4836884,solana,106791.0859,bitcoin
1347,21/05/2025,173.6817322,solana,109678.0781,bitcoin
1348,22/05/2025,179.6909485,solana,111673.2813,bitcoin
1349,23/05/2025,173.8254242,solana,107287.7969,bitcoin
1350,24/05/2025,176.0424042,solana,107791.1563,bitcoin
1351,25/05/2025,175.7254791,solana,109035.3906,bitcoin
1352,26/05/2025,174.9078979,solana,109440.3672,bitcoin
1353,27/05/2025,176.8151855,solana,108994.6406,bitcoin
1354,28/05/2025,172.1895599,solana,107802.3281,bitcoin
1355,29/05/2025,166.5881805,solana,105641.7578,bitcoin
1356,30/05/2025,156.2347107,solana,103998.5703,bitcoin
1357,31/05/2025,156.6389465,solana,104638.0938,bitcoin
1358,01/06/2025,157.7845459,solana,105652.1016,bitcoin
1359,02/06/2025,156.9980621,solana,105881.5313,bitcoin
1360,03/06/2025,155.3431702,solana,105432.4688,bitcoin
1361,04/06/2025,153.3596497,solana,104731.9844,bitcoin
1362,05/06/2025,144.5429535,solana,101575.9531,bitcoin
1363,06/06/2025,147.9131317,solana,104390.3438,bitcoin
1364,07/06/2025,150.1340637,solana,105615.625,bitcoin
1365,08/06/2025,152.4300995,solana,105793.6484,bitcoin
1366,09/06/2025,161.0886536,solana,110294.1016,bitcoin
1367,10/06/2025,165.0281677,solana,110257.2344,bitcoin
1368,11/06/2025,161.0558624,solana,108686.625,bitcoin
1369,12/06/2025,152.7896729,solana,105929.0547,bitcoin
1370,13/06/2025,148.6283569,solana,106090.9688,bitcoin
1371,14/06/2025,144.7637482,solana,105472.4063,bitcoin
1372,15/06/2025,152.8143921,solana,105552.0234,bitcoin
1373,16/06/2025,150.8699951,solana,106796.7578,bitcoin
1374,17/06/2025,147.7498016,solana,104601.1172,bitcoin
1375,18/06/2025,146.3531189,solana,104883.3281,bitcoin
1376,19/06/2025,147.0714722,solana,104684.2891,bitcoin
1377,20/06/2025,140.1685944,solana,103309.6016,bitcoin
1378,21/06/2025,135.1610107,solana,102257.4063,bitcoin
1379,22/06/2025,131.6156921,solana,100987.1406,bitcoin
1380,23/06/2025,144.8467255,solana,105577.7734,bitcoin
1381,24/06/2025,145.9545288,solana,106045.6328,bitcoin
1382,25/06/2025,143.505127,solana,107361.2578,bitcoin
1383,26/06/2025,139.0598602,solana,106960,bitcoin
1384,27/06/2025,142.1914825,solana,107088.4297,bitcoin
1385,28/06/2025,150.8275604,solana,107327.7031,bitcoin
1386,29/06/2025,153.3530884,solana,108385.5703,bitcoin
1387,30/06/2025,154.7353058,solana,107135.3359,bitcoin
1388,01/07/2025,146.9266357,solana,105698.2813,bitcoin
1389,02/07/2025,152.2276306,solana,108859.3203,bitcoin
1390,03/07/2025,152.4017944,solana,109647.9766,bitcoin
1391,04/07/2025,147.7636414,solana,108034.3359,bitcoin
1392,05/07/2025,147.641449,solana,108231.1797,bitcoin
1393,06/07/2025,151.8729401,solana,109232.0703,bitcoin
1394,07/07/2025,148.872345,solana,108299.8516,bitcoin
1395,08/07/2025,151.8103943,solana,108950.2734,bitcoin
1396,09/07/2025,157.2815094,solana,111326.5547,bitcoin
1397,10/07/2025,164.0627747,solana,115987.2031,bitcoin
1398,11/07/2025,162.8833771,solana,117516.9922,bitcoin
1399,12/07/2025,160.684845,solana,117435.2266,bitcoin
1400,13/07/2025,161.1940155,solana,119116.1172,bitcoin
1401,14/07/2025,162.2752228,solana,119849.7031,bitcoin
1402,15/07/2025,163.9504395,solana,117777.1875,bitcoin
1403,16/07/2025,173.7084808,solana,118738.5078,bitcoin
1404,17/07/2025,175.793045,solana,119289.8438,bitcoin
1405,18/07/2025,177.3819733,solana,118003.2266,bitcoin
1406,19/07/2025,177.0701294,solana,117939.9766,bitcoin
1407,20/07/2025,181.5460358,solana,117300.7891,bitcoin
1408,21/07/2025,195.9942627,solana,117439.5391,bitcoin
1409,22/07/2025,205.7005463,solana,119995.4141,bitcoin
1410,23/07/2025,189.5429382,solana,118754.9609,bitcoin
1411,24/07/2025,182.6060638,solana,118368,bitcoin
1412,25/07/2025,186.7796631,solana,117635.8828,bitcoin
1413,26/07/2025,184.9138794,solana,117947.3672,bitcoin
1414,27/07/2025,188.73349,solana,119448.4922,bitcoin
1415,28/07/2025,182.5415649,solana,117924.4766,bitcoin
1416,29/07/2025,181.3353119,solana,117922.1484,bitcoin
1417,30/07/2025,177.6940155,solana,117831.1875,bitcoin
1418,31/07/2025,172.4243469,solana,115758.2031,bitcoin
1419,01/08/2025,162.8770905,solana,113320.0859,bitcoin
1420,02/08/2025,158.483017,solana,112526.9141,bitcoin
1421,03/08/2025,161.9549713,solana,114217.6719,bitcoin
1422,04/08/2025,169.4256897,solana,115071.8828,bitcoin
1423,05/08/2025,164.0964355,solana,114141.4453,bitcoin
1424,06/08/2025,168.1757355,solana,115028,bitcoin
1425,07/08/2025,175.4854279,solana,117496.8984,bitcoin
1426,08/08/2025,176.7632904,solana,116688.7266,bitcoin
1427,09/08/2025,180.1823425,solana,116500.3594,bitcoin
1428,10/08/2025,182.9030151,solana,119306.7578,bitcoin
1429,11/08/2025,174.9778137,solana,118731.4453,bitcoin
1430,12/08/2025,191.8568268,solana,120172.9063,bitcoin
1431,13/08/2025,201.5904236,solana,123344.0625,bitcoin
1432,14/08/2025,192.5859528,solana,118359.5781,bitcoin
1433,15/08/2025,185.7412567,solana,117398.3516,bitcoin
1434,16/08/2025,189.7669983,solana,117491.3516,bitcoin
1435,17/08/2025,191.1648254,solana,117453.0625,bitcoin
1436,18/08/2025,183.06987,solana,116252.3125,bitcoin
1437,19/08/2025,176.1122742,solana,112831.1797,bitcoin
1438,20/08/2025,187.5863037,solana,114274.7422,bitcoin
1439,21/08/2025,180.2806244,solana,112419.0313,bitcoin
1440,22/08/2025,200.6474457,solana,116874.0859,bitcoin
1441,23/08/2025,203.9367371,solana,115374.3281,bitcoin
1442,24/08/2025,205.8523712,solana,113458.4297,bitcoin
1443,25/08/2025,187.2784424,solana,110124.3516,bitcoin
1444,26/08/2025,195.9050903,solana,111802.6563,bitcoin
1445,27/08/2025,202.9233704,solana,111222.0625,bitcoin
1446,28/08/2025,214.4056396,solana,112544.8047,bitcoin
1447,29/08/2025,205.2200012,solana,108410.8359,bitcoin
1448,30/08/2025,202.8601379,solana,108808.0703,bitcoin
1449,31/08/2025,200.8635406,solana,108236.7109,bitcoin
1450,01/09/2025,197.1083374,solana,109250.5938,bitcoin
1451,02/09/2025,209.4815369,solana,111200.5859,bitcoin
1452,03/09/2025,210.7463074,solana,111723.2109,bitcoin
1453,04/09/2025,202.5601807,solana,110723.6016,bitcoin
1454,05/09/2025,203.4985199,solana,110650.9844,bitcoin
1455,06/09/2025,200.2463074,solana,110224.6953,bitcoin
1456,07/09/2025,206.4681854,solana,111167.6172,bitcoin
1457,08/09/2025,214.1864014,solana,112071.4297,bitcoin
1458,09/09/2025,217.2506866,solana,111530.5469,bitcoin
1459,10/09/2025,223.986908,solana,113955.3594,bitcoin
1460,11/09/2025,228.7561798,solana,115507.5391,bitcoin
1461,12/09/2025,242.3032837,solana,116101.5781,bitcoin
1462,13/09/2025,242.5959015,solana,115950.5078,bitcoin
1463,14/09/2025,240.5576935,solana,115407.6563,bitcoin
1464,15/09/2025,234.3575592,solana,115444.875,bitcoin
1465,16/09/2025,236.9895782,solana,116843.1875,bitcoin
1466,17/09/2025,244.8574524,solana,116468.5078,bitcoin
1467,18/09/2025,247.6371307,solana,117137.2031,bitcoin
1468,19/09/2025,238.5527039,solana,115688.8594,bitcoin
1469,20/09/2025,239.5924835,solana,115721.9609,bitcoin
1470,21/09/2025,236.5754547,solana,115306.0938,bitcoin
1471,22/09/2025,220.4964447,solana,112748.5078,bitcoin
1472,23/09/2025,213.7173004,solana,112014.5,bitcoin
1473,24/09/2025,211.7562561,solana,113328.6328,bitcoin
1474,25/09/2025,192.3807678,solana,109049.2891,bitcoin
1475,26/09/2025,205.3525543,solana,109712.8281,bitcoin
1476,27/09/2025,203.5833282,solana,109681.9453,bitcoin
1477,28/09/2025,210.7377472,solana,112122.6406,bitcoin
1478,29/09/2025,213.0534058,solana,114400.3828,bitcoin
1479,30/09/2025,208.7431183,solana,114056.0859,bitcoin
1480,01/10/2025,221.6758728,solana,118648.9297,bitcoin
1481,02/10/2025,234.8568726,solana,120681.2578,bitcoin
1482,03/10/2025,233.0019684,solana,122266.5313,bitcoin
1483,04/10/2025,228.0032043,solana,122425.4297,bitcoin
1484,05/10/2025,228.6011963,solana,123513.4766,bitcoin
1485,06/10/2025,232.516037,solana,124752.5313,bitcoin
1486,07/10/2025,220.4827118,solana,121451.3828,bitcoin
1487,08/10/2025,229.1012115,solana,123354.8672,bitcoin
1488,09/10/2025,220.9910736,solana,121705.5859,bitcoin
1489,10/10/2025,188.6638641,solana,113214.3672,bitcoin
1490,11/10/2025,178.0541687,solana,110807.8828,bitcoin
1491,12/10/2025,197.5085449,solana,115169.7656,bitcoin
1492,13/10/2025,208.3672943,solana,115271.0781,bitcoin
1493,14/10/2025,202.4603424,solana,113118.6641,bitcoin
1494,15/10/2025,194.0218658,solana,110783.1641,bitcoin
1495,16/10/2025,184.6889496,solana,108186.0391,bitcoin
1496,17/10/2025,182.03479,solana,106467.7891,bitcoin
1497,18/10/2025,187.6602936,solana,107198.2656,bitcoin
1498,19/10/2025,187.7982025,solana,108666.7109,bitcoin
1499,20/10/2025,189.7506714,solana,110588.9297,bitcoin
1500,21/10/2025,185.666275,solana,108476.8906,bitcoin
1501,22/10/2025,180.1481323,solana,107688.5859,bitcoin
1502,23/10/2025,191.3882751,solana,110069.7266,bitcoin
1503,24/10/2025,193.5602264,solana,111033.9219,bitcoin
1504,25/10/2025,194.0403748,solana,111641.7266,bitcoin
1505,26/10/2025,200.0286255,solana,114472.4453,bitcoin
1506,27/10/2025,198.7417145,solana,114119.3281,bitcoin
1507,28/10/2025,194.4427948,solana,112956.1641,bitcoin
1508,29/10/2025,194.4108734,solana,110055.3047,bitcoin
1509,30/10/2025,184.6244202,solana,108305.5469,bitcoin
1510,31/10/2025,187.2094727,solana,109556.1641,bitcoin
1511,01/11/2025,186.3800507,solana,110064.0156,bitcoin
1512,02/11/2025,187.8259735,solana,110639.625,bitcoin
1513,03/11/2025,166.0906982,solana,106547.5234,bitcoin
1514,04/11/2025,155.403183,solana,101590.5234,bitcoin
1515,05/11/2025,162.5660706,solana,103891.8359,bitcoin
1516,06/11/2025,155.065918,solana,101301.2891,bitcoin
1517,07/11/2025,161.7081757,solana,103372.4063,bitcoin
1518,08/11/2025,158.1025085,solana,102282.1172,bitcoin
1519,09/11/2025,164.4538422,solana,104719.6406,bitcoin
1520,10/11/2025,167.3670044,solana,105996.5938,bitcoin
1521,11/11/2025,154.5683289,solana,102997.4688,bitcoin
1522,12/11/2025,153.2620392,solana,101663.1875,bitcoin
1523,13/11/2025,145.1084747,solana,99697.49219,bitcoin
1524,14/11/2025,138.6766052,solana,94397.78906,bitcoin
1525,15/11/2025,139.535202,solana,95549.14844,bitcoin
1526,16/11/2025,137.2657318,solana,94177.07813,bitcoin
1527,17/11/2025,130.8482666,solana,92093.875,bitcoin
1528,18/11/2025,140.714386,solana,92948.875,bitcoin
1529,19/11/2025,136.7669525,solana,91465.99219,bitcoin
1530,20/11/2025,133.5171509,solana,86631.89844,bitcoin
1531,21/11/2025,128.5005035,solana,85090.6875,bitcoin
1532,22/11/2025,127.5512009,solana,84648.35938,bitcoin
1533,23/11/2025,130.7050629,solana,86805.00781,bitcoin
1534,24/11/2025,138.3713531,solana,88270.5625,bitcoin
1535,25/11/2025,138.8911438,solana,87341.89063,bitcoin
1536,26/11/2025,143.0121918,solana,90518.36719,bitcoin
1537,27/11/2025,140.846405,solana,91285.375,bitcoin
1538,28/11/2025,137.3901978,solana,90919.26563,bitcoin
1539,29/11/2025,136.0817108,solana,90851.75781,bitcoin
1540,30/11/2025,133.5648193,solana,90394.3125,bitcoin
1541,01/12/2025,126.7090225,solana,86321.57031,bitcoin
1542,02/12/2025,138.6742096,solana,91350.20313,bitcoin
1543,03/12/2025,144.8984985,solana,93527.80469,bitcoin
1544,04/12/2025,139.0145264,solana,92141.625,bitcoin
1545,05/12/2025,133.322998,solana,89387.75781,bitcoin
1546,06/12/2025,132.3484497,solana,89272.375,bitcoin
1547,07/12/2025,132.0935669,solana,90405.64063,bitcoin
1548,08/12/2025,133.2782288,solana,90640.20313,bitcoin
1549,09/12/2025,137.9016113,solana,92691.71094,bitcoin
1550,10/12/2025,136.4690247,solana,92020.94531,bitcoin
1551,11/12/2025,136.3715668,solana,92511.33594,bitcoin
1552,12/12/2025,132.324295,solana,90270.41406,bitcoin
1553,13/12/2025,133.247467,solana,90298.71094,bitcoin
1554,14/12/2025,129.4810944,solana,88175.17969,bitcoin
1555,15/12/2025,127.7571182,solana,86419.78125,bitcoin
1556,16/12/2025,129.2512054,solana,87843.98438,bitcoin
1557,17/12/2025,123.1198044,solana,86143.75781,bitcoin
1558,18/12/2025,119.5701523,solana,85462.50781,bitcoin
1559,19/12/2025,126.192749,solana,88103.38281,bitcoin
1560,20/12/2025,125.8090363,solana,88344,bitcoin
1561,21/12/2025,125.9915009,solana,88621.75,bitcoin
1562,22/12/2025,125.8012314,solana,88490.01563,bitcoin
1563,23/12/2025,123.8572159,solana,87414,bitcoin
1564,24/12/2025,122.4586029,solana,87611.96094,bitcoin
1565,25/12/2025,119.9471207,solana,87234.74219,bitcoin
1566,26/12/2025,122.1959534,solana,87301.42969,bitcoin
1567,27/12/2025,124.6477127,solana,87802.15625,bitcoin
1568,28/12/2025,125.1993561,solana,87835.83594,bitcoin
1569,29/12/2025,123.1252289,solana,87138.14063,bitcoin
1570,30/12/2025,124.9313202,solana,88430.13281,bitcoin
1571,31/12/2025,124.4844666,solana,87508.82813,bitcoin
1572,01/01/2026,126.7611237,solana,88731.98438,bitcoin
1573,02/01/2026,132.133667,solana,89944.69531,bitcoin
1574,03/01/2026,133.2984772,solana,90603.1875,bitcoin
1575,04/01/2026,133.8996124,solana,91413.49219,bitcoin
1576,05/01/2026,137.989975,solana,93882.55469,bitcoin
1577,06/01/2026,141.0984192,solana,93729.03125,bitcoin
1578,07/01/2026,136.3130188,solana,91308.05469,bitcoin
1579,08/01/2026,138.2934265,solana,91027.125,bitcoin
1580,09/01/2026,135.7563934,solana,90513.10156,bitcoin
1581,10/01/2026,135.727005,solana,90386.64844,bitcoin
1582,11/01/2026,139.4904633,solana,90827.46094,bitcoin
1583,12/01/2026,139.1361847,solana,91192.99219,bitcoin
1584,13/01/2026,145.3608704,solana,95321.78125,bitcoin
1585,14/01/2026,146.7528076,solana,96929.32813,bitcoin
1586,15/01/2026,142.3324432,solana,95551.1875,bitcoin
1587,16/01/2026,144.8604736,solana,95525.11719,bitcoin
1588,17/01/2026,143.7256775,solana,95099.92188,bitcoin
1589,18/01/2026,137.9954224,solana,93634.42969,bitcoin
1590,19/01/2026,133.3386993,solana,92553.59375,bitcoin
1591,20/01/2026,125.7057266,solana,88310.90625,bitcoin
1592,21/01/2026,129.3790741,solana,89376.96094,bitcoin
1593,22/01/2026,128.2883453,solana,89462.45313,bitcoin
1594,23/01/2026,127.3615799,solana,89503.875,bitcoin
1595,24/01/2026,127.0538177,solana,89110.73438,bitcoin
1596,25/01/2026,118.7728577,solana,86572.21875,bitcoin
1597,26/01/2026,124.1397247,solana,88267.14063,bitcoin
1598,27/01/2026,127.0547943,solana,89102.57031,bitcoin
1599,28/01/2026,125.1184464,solana,89184.57031,bitcoin
1600,29/01/2026,117.6057663,solana,84561.58594,bitcoin
1601,30/01/2026,117.3630371,solana,84128.65625,bitcoin
1602,31/01/2026,105.4416504,solana,78621.11719,bitcoin
1603,01/02/2026,100.8505249,solana,76974.44531,bitcoin
1604,02/02/2026,104.4711533,solana,78688.76563,bitcoin
1605,03/02/2026,97.56390381,solana,75633.54688,bitcoin
1606,04/02/2026,92.0293045,solana,73019.70313,bitcoin
1607,05/02/2026,78.18741608,solana,62702.09766,bitcoin
1608,06/02/2026,87.46477509,solana,70555.39063,bitcoin
1609,07/02/2026,87.63983154,solana,69281.96875,bitcoin
1610,08/02/2026,87.04410553,solana,70264.72656,bitcoin
1611,09/02/2026,86.70178223,solana,70120.78125,bitcoin
1612,10/02/2026,82.91548157,solana,68793.96094,bitcoin
1613,11/02/2026,79.25424957,solana,66991.96875,bitcoin
1614,12/02/2026,78.34844208,solana,66221.84375,bitcoin
1615,13/02/2026,84.32254028,solana,68857.84375,bitcoin
1616,14/02/2026,88.16083527,solana,69767.625,bitcoin
1617,15/02/2026,86.00509644,solana,68788.1875,bitcoin
1618,16/02/2026,86.42878723,solana,68843.15625,bitcoin
1619,17/02/2026,85.19760895,solana,67494.21875,bitcoin
1620,18/02/2026,81.56694794,solana,66425.32031,bitcoin
1621,19/02/2026,82.39324951,solana,66957.52344,bitcoin
1622,20/02/2026,84.63510895,solana,68005.42188,bitcoin
1623,21/02/2026,85.21113586,solana,68003.76563,bitcoin
1624,22/02/2026,82.79097748,solana,67659.39063,bitcoin
1625,23/02/2026,77.75331879,solana,64616.73828,bitcoin
1626,24/02/2026,79.03652191,solana,64080.04297,bitcoin
1627,25/02/2026,87.91560364,solana,67960.125,bitcoin
1628,26/02/2026,85.90911865,solana,67453.77344,bitcoin
1629,27/02/2026,81.95148468,solana,65881.79688,bitcoin
1630,28/02/2026,84.36618042,solana,66995.85938,bitcoin
1631,01/03/2026,83.57765961,solana,65738.10156,bitcoin
1632,02/03/2026,86.63452148,solana,68775.85156,bitcoin
1633,03/03/2026,87.0197525,solana,68293.64844,bitcoin
1634,04/03/2026,90.83426666,solana,72710.57813,bitcoin
1635,05/03/2026,88.6911087,solana,70841.125,bitcoin
1636,06/03/2026,84.68180084,solana,68136.49219,bitcoin
1637,07/03/2026,83.17995453,solana,67272.59375,bitcoin
1638,08/03/2026,81.62458801,solana,65969.78125,bitcoin
1639,09/03/2026,84.93617249,solana,68402.38281,bitcoin
1640,10/03/2026,85.83822632,solana,69926.92188,bitcoin
1641,11/03/2026,86.56493378,solana,70204.88281,bitcoin
1642,12/03/2026,86.86779022,solana,70493.46094,bitcoin
1643,13/03/2026,88.15328979,solana,70968.26563,bitcoin
1644,14/03/2026,88.07068634,solana,71214.625,bitcoin
1645,15/03/2026,92.25182343,solana,72789.91406,bitcoin
1646,16/03/2026,96.22372437,solana,74861.08594,bitcoin
1647,17/03/2026,94.70597076,solana,73922.47656,bitcoin
1648,18/03/2026,90.0657196,solana,71245.57813,bitcoin
1649,19/03/2026,88.91784668,solana,69912.78906,bitcoin
1650,20/03/2026,89.85356903,solana,70522.58594,bitcoin
1651,21/03/2026,87.46537018,solana,68711.52344,bitcoin
1652,22/03/2026,86.1283493,solana,67845.21094,bitcoin
1653,23/03/2026,91.4240799,solana,70914.85938,bitcoin
1654,24/03/2026,90.82242584,solana,70517.85938,bitcoin
1655,25/03/2026,91.70822144,solana,71309.88281,bitcoin
1656,26/03/2026,86.44393158,solana,68791.625,bitcoin
1657,27/03/2026,83.01882935,solana,66338.375,bitcoin
1658,28/03/2026,82.01560211,solana,66319.69531,bitcoin
1659,29/03/2026,81.42240143,solana,65954.92188,bitcoin
1660,30/03/2026,82.44405365,solana,66691.44531,bitcoin
1661,31/03/2026,83.10646057,solana,68233.3125,bitcoin
1662,01/04/2026,81.19525909,solana,68078.55469,bitcoin
1663,02/04/2026,78.95131683,solana,66888.57031,bitcoin
1664,03/04/2026,80.36854553,solana,66931.10156,bitcoin
1665,04/04/2026,80.80838013,solana,67290.51563,bitcoin
1666,05/04/2026,81.85449219,solana,68981.89844,bitcoin
1667,06/04/2026,80.15157318,solana,68859.82813,bitcoin
1668,07/04/2026,85.64801025,solana,71940.70313,bitcoin
1669,08/04/2026,82.58169556,solana,71123.35938,bitcoin
1670,09/04/2026,83.29772949,solana,71767.82813,bitcoin
1671,10/04/2026,84.82847595,solana,72979.04688,bitcoin
1672,11/04/2026,84.94876862,solana,73054.27344,bitcoin
1673,12/04/2026,81.53523254,solana,70753.40625,bitcoin
1674,13/04/2026,86.65656281,solana,74484.64063,bitcoin
1675,14/04/2026,83.77462769,solana,74181.60938,bitcoin
1676,15/04/2026,84.91933441,solana,74805.07813,bitcoin
1677,16/04/2026,88.99420929,solana,75152.13281,bitcoin
1678,17/04/2026,88.87416077,solana,77126.875,bitcoin
1679,18/04/2026,86.20271301,solana,75726.21094,bitcoin
1680,19/04/2026,83.58094788,solana,73856.35156,bitcoin
1681,20/04/2026,85.33295441,solana,75872.52344,bitcoin
1682,21/04/2026,86.02946472,solana,76352.77344,bitcoin
1683,22/04/2026,86.91582489,solana,78203.10156,bitcoin
1684,23/04/2026,86.14105988,solana,78268.95313,bitcoin
1685,24/04/2026,86.23188019,solana,77455.3125,bitcoin
1686,25/04/2026,86.15117645,solana,77612.01563,bitcoin
1687,26/04/2026,86.97038269,solana,78657.53906,bitcoin
1688,27/04/2026,84.81778717,solana,77366.625,bitcoin
1689,28/04/2026,84.03897858,solana,76350.67188,bitcoin
1690,29/04/2026,83.02687073,solana,75776.13281,bitcoin
1691,30/04/2026,83.02375793,solana,76304.32031,bitcoin
1692,01/05/2026,83.72350311,solana,78179,bitcoin
1693,02/05/2026,84.27661133,solana,78657.25,bitcoin
1694,03/05/2026,83.89957428,solana,78538.22656,bitcoin
1695,04/05/2026,84.08985901,solana,79827.90625,bitcoin
1696,05/05/2026,86.31919098,solana,80927.05469,bitcoin
1697,06/05/2026,89.14501953,solana,81427.53125,bitcoin
1698,07/05/2026,88.40478516,solana,80009.99219,bitcoin
1699,08/05/2026,91.94982147,solana,80186.76563,bitcoin
1700,09/05/2026,93.14551544,solana,80664.36719,bitcoin
1701,10/05/2026,96.42698669,solana,82138.92969,bitcoin
1702,11/05/2026,97.35015106,solana,81728.29688,bitcoin
1703,12/05/2026,94.28429413,solana,80477.49219,bitcoin
1704,13/05/2026,91.08547211,solana,79277.11719,bitcoin
1705,14/05/2026,92.14872742,solana,81051.25,bitcoin
1706,15/05/2026,89.20035553,solana,79065.67969,bitcoin
1707,16/05/2026,86.53648376,solana,78131.4375,bitcoin
1708,17/05/2026,85.17295074,solana,77429.35156,bitcoin
1709,18/05/2026,85.29689789,solana,76954.17188,bitcoin
1710,19/05/2026,84.20860291,solana,76750.90625,bitcoin
